Doculect	Concept	Form
Muinane	EARTH (SOIL)	híínɨ-he
Proto-Bora-Muinane	SAND	ngai-jɨʔai
Bora	SAND	nékʷa-jɯ́ɯ́ʔa
Muinane	SAND	híínɨgai-jɨʔai
Proto-Bora-Muinane	DOG	ʔuuʔi
Bora	DOG	ooʔíí-pʲe
Muinane	DOG	-ʔui
Proto-Bora-Muinane	TAIL	bu
Bora	TAIL	pó-kʷaá
Muinane	TAIL	íí-bu-ʔu
Proto-Bora-Muinane	SNAKE	hiinimo
Bora	SNAKE	ííɲimʲe
Muinane	SNAKE	híinimo
Proto-Bora-Muinane	LOUSE	gaaini-ʔu
Bora	LOUSE	kʷááni-ʔʲo
Muinane	LOUSE	gáaɲi-ʔu
Proto-Bora-Muinane	TREE	ɨmo-ʔo
Bora	TREE	ɯ́me-ʔe
Muinane	TREE	ɨ́mo-ʔo
Proto-Bora-Muinane	LEAF	aame
Bora	LEAF	ʔáámɨɨ́
Muinane	LEAF	áame
Proto-Bora-Muinane	LEAF	-ʔaame
Bora	LEAF	ɨ́naʔáámɨ
Muinane	LEAF	áame
Proto-Bora-Muinane	ROOT	bako-
Bora	ROOT	páhkʰʲeé
Muinane	ROOT	bakóʔoko
Proto-Bora-Muinane	SEED	batʦu-
Bora	SEED	pahʦʰó-kʷa
Muinane	SEED	basú-ta
Proto-Bora-Muinane	STICK	ɨmoo-ʔi
Bora	STICK	ɯ́mé-ʔe-i
Muinane	STICK	ɨ́mee-ʔi
Proto-Bora-Muinane	GRASS	ʦukkume-he
Bora	GRASS	ʦʰóhkʰómɯ-hɨ
Muinane	GRASS	súkkume-he
Proto-Bora-Muinane	SALT	ɨmo
Bora	SALT	ɯ́me
Muinane	SALT	ɨ́muʔu
Proto-Bora-Muinane	ONE	ʦaa-no
Bora	ONE	ʦʰa-ne
Muinane	ONE	sáá-no
Proto-Bora-Muinane	TWO	mi-no-kɨ
Bora	TWO	mí-ɲéé-kʰɯɯ́
Muinane	TWO	míí-no-kkɨ
Proto-Bora-Muinane	FIVE	sa-ʔuʦʦe
Bora	FIVE	ʦʰá-ʔohʦʰɨ́
Muinane	FIVE	sa-ʔúse
Proto-Bora-Muinane	I	uu
Bora	I	oó
Muinane	I	úú-hóʔo
Proto-Bora-Muinane	THOU	ɨɨ
Bora	THOU	ɯɯ́
Muinane	THOU	ɨ́ɨ́-hóʔo
Proto-Bora-Muinane	HE	aa-nɨɨ
Proto-Bora-Muinane	HE	dii-bo
Bora	HE	áánɯɯ́
Bora	HE	tií-pʲe
Muinane	HE	áháanɨ
Muinane	HE	díi-bo
Proto-Bora-Muinane	WE	mɨɨʔai
Bora	WE	mɯɯ́ʔa
Muinane	WE	mɨ́ɨ́ʔai
Proto-Bora-Muinane	YOU	amɨɨai
Bora	YOU	ámɯɯ́ʔa
Muinane	YOU	amɨ́ɨ́ʔai
Proto-Bora-Muinane	THEY	dii-to
Bora	THEY	tií-tʰʲe
Muinane	THEY	díí-to
Proto-Bora-Muinane	BIG	mita-no
Proto-Bora-Muinane	BIG	giraa
Bora	BIG	mitʰʲa-ne
Muinane	BIG	mítʲa-no
Proto-Bora-Muinane	SMALL	nume-
Bora	SMALL	ɲomɨ
Muinane	SMALL	núménéne
Proto-Bora-Muinane	GOOD	imi
Bora	GOOD	imí
Muinane	GOOD	ími-no
Proto-Bora-Muinane	BAD	imi-tɨ-no
Bora	BAD	ími-tʰʲɯ́-ne
Muinane	BAD	ími-tɨ-no
Proto-Bora-Muinane	WHITE	ʦeʦee
Bora	WHITE	ʦʰɨʦʰɨ
Muinane	WHITE	sésééne
Proto-Bora-Muinane	BLACK	kɨβo-
Bora	BLACK	kʰɯɯ́βe-ne
Muinane	BLACK	kɨ́βo-no
Proto-Bora-Muinane	THIS	hi-
Bora	THIS	í-ɲeé
Muinane	THIS	hí-no
Proto-Bora-Muinane	THAT	hoʔ-
Bora	THAT	éʔ-neé
Muinane	THAT	hóʔo-no
Proto-Bora-Muinane	WHO	mɨ-
Proto-Bora-Muinane	WHO	ka-
Bora	WHO	mɯ́ʔa
Bora	WHO	kʰaatʰʲéʔa
Muinane	WHO	mɨ́hɨ́
Muinane	WHO	káháánɨ
Muinane	WHO	káháámo
Proto-Bora-Muinane	NOT	ʦaʔa
Proto-Bora-Muinane	NOT	-tɨ
Bora	NOT	ʦʰáʔaá
Bora	NOT	-tʰɯ
Muinane	NOT	ʧáʔano
Muinane	NOT	-tɨ
Proto-Bora-Muinane	ALL	pa-no
Bora	ALL	pʰá-neé-re
Muinane	ALL	ɸáá-no
Proto-Bora-Muinane	MANY	mita-
Bora	MANY	mítʰʲa-ne
Muinane	MANY	mítʲa
Proto-Bora-Muinane	LONG	kaamo-
Bora	LONG	kʰááme-ne
Muinane	LONG	káámo-βo-no
Proto-Bora-Muinane	BARK	-meeʔu
Bora	BARK	-mɨ́ɨ́ʔo
Muinane	BARK	kuu-mééʔu
Proto-Bora-Muinane	BLOOD	tɨɨ-
Bora	BLOOD	tʰɯ́-hpʰakʰʲo
Muinane	BLOOD	tɨ́ɨ́-hóʔo
Proto-Bora-Muinane	FAT (ORGANIC SUBSTANCE)	dɨɨrɨ-ba
Bora	FAT (ORGANIC SUBSTANCE)	tɯ́ɯ́rɯ-pa
Muinane	FAT (ORGANIC SUBSTANCE)	dɨ́ɨrɨ-ba
Proto-Bora-Muinane	EGG	iiʔɨ
Bora	EGG	ííʔʲɯ́ɯ-ɯ́
Muinane	EGG	ííjɨ
Proto-Bora-Muinane	FEATHER	i-hee-no
Bora	FEATHER	ɨ́ʔhɨne
Muinane	FEATHER	íhéene
Proto-Bora-Muinane	BELLY	iiʔba
Bora	BELLY	íʔpáɯ
Muinane	BELLY	íiba
Proto-Bora-Muinane	LIVER	iʔganoo
Bora	LIVER	íʔkʷáneé
Muinane	LIVER	ígano
Proto-Bora-Muinane	DRINK	adu
Bora	DRINK	ato
Muinane	DRINK	ádu-
Proto-Bora-Muinane	EAT	maʧʧu
Bora	EAT	mahʧʰoó
Muinane	EAT	maʧʧú
Proto-Bora-Muinane	BITE	eeʔdu-
Bora	BITE	ɨʔto
Muinane	BITE	éédu-
Proto-Bora-Muinane	SEE	aittɨme
Bora	SEE	ahtʰʲɯ́mɨ
Muinane	SEE	áttʲɨ́me-
Proto-Bora-Muinane	HEAR	goobu-
Bora	HEAR	ʧeépo
Muinane	HEAR	gúúbu-
Proto-Bora-Muinane	SLEEP	kɨga
Bora	SLEEP	kʰɯkʷa
Muinane	SLEEP	kɨ́ga-
Proto-Bora-Muinane	DIE	gihe-βo
Bora	DIE	ʦɨhɨ́-βe
Muinane	DIE	gíhé-βe-ʔi
Proto-Bora-Muinane	KILL	gɨhe-βo-ʦu
Bora	KILL	ʦɨ́hɨ-βé-ʦʰo
Muinane	KILL	gíhéβesu-ʔi
Proto-Bora-Muinane	SWIM	iʦʦi
Bora	SWIM	ihʧʰi
Muinane	SWIM	ísi-
Proto-Bora-Muinane	FLY (MOVE THROUGH AIR)	gaʔpo
Bora	FLY (MOVE THROUGH AIR)	kʷaʔpʰe
Muinane	FLY (MOVE THROUGH AIR)	gáʔáɸe-ʔi
Proto-Bora-Muinane	WALK	ɨgo
Proto-Bora-Muinane	WALK	poo
Bora	WALK	ɯʧe
Bora	WALK	pʰeé
Muinane	WALK	ɨ́ge-ʔi
Muinane	WALK	ɸée-ʔi
Proto-Bora-Muinane	COME	ʦaa-
Bora	COME	ʦʰaá
Muinane	COME	sáá-ʔi
Proto-Bora-Muinane	GIVE	akkɨ
Bora	GIVE	ahkʰɯ
Muinane	GIVE	ákkɨ-ʔi
Proto-Bora-Muinane	SAY	hɨɨbgo
Proto-Bora-Muinane	SAY	noo
Bora	SAY	ɯɯpáʧe
Bora	SAY	neé
Muinane	SAY	hɨ́ɨ́bege-ʔi
Muinane	SAY	néé-ʔi
Proto-Bora-Muinane	MOUNTAIN	gahɨɨ
Proto-Bora-Muinane	MOUNTAIN	baaɨɨ
Bora	MOUNTAIN	kʷáhɯɯ́
Bora	MOUNTAIN	páɯɯ́
Muinane	MOUNTAIN	gáhɨ
Muinane	MOUNTAIN	báaɨ
Proto-Bora-Muinane	RED	tɨ-ppai-no
Bora	RED	tʰɯ́-hpʰa-ɲe
Muinane	RED	tɨ́-ɸai-ɲo
Proto-Bora-Muinane	GREEN	aittɨβa
Bora	GREEN	ahtʰʲɯ́βa
Muinane	GREEN	attʲɨ́βa-no
Proto-Bora-Muinane	YELLOW	gi
Bora	YELLOW	ʧíhkʰʲáneɯ́βɯ́
Muinane	YELLOW	gíígiβano
Proto-Bora-Muinane	NEW	boʔ-no
Bora	NEW	péʔ-ne
Muinane	NEW	bóʔo-no
Proto-Bora-Muinane	NAME	momo
Bora	NAME	meme
Muinane	NAME	mómo
Proto-Bora-Muinane	HOW	mɨʔɨ
Bora	HOW	mɯʔtɯ
Muinane	HOW	mɨ́ʤɨ
Proto-Bora-Muinane	HERE	hi-noo-ri
Bora	HERE	í-ɲeé-ri
Muinane	HERE	hi-néé-ri
Proto-Bora-Muinane	THERE	oo-no
Bora	THERE	éé-ne
Muinane	THERE	óó-no
Proto-Bora-Muinane	OTHER	ʦi-ppi
Bora	OTHER	ʦʰi-hpʰi
Muinane	OTHER	sí-ɸi
Proto-Bora-Muinane	FOG	tʦu-
Bora	FOG	ohʦʰó
Muinane	FOG	súɨ
Proto-Bora-Muinane	FLOW	niiβa
Bora	FLOW	niiβa
Muinane	FLOW	niiβa-ʔi
Proto-Bora-Muinane	SEA	muuai
Bora	SEA	moóa
Muinane	SEA	múúai
Proto-Bora-Muinane	WET	peepai-no
Proto-Bora-Muinane	WET	maa-
Bora	WET	mahááβe
Bora	WET	pʰɨ́ɨ́pʰá-ɲe
Muinane	WET	mááɲo
Muinane	WET	ɸééɸa-ɲo
Proto-Bora-Muinane	WASH	nittɨ-
Bora	WASH	nihtʰʲɯ
Muinane	WASH	níttɨ-ʔi
Proto-Bora-Muinane	WORM	hɨʔba
Bora	WORM	ɯɯ́pa
Muinane	WORM	hɨ́ʔɨba
Proto-Bora-Muinane	WITH	-ma
Bora	WITH	-ma
Muinane	WITH	-ma
Proto-Bora-Muinane	IN	paino
Bora	IN	pʰaɲe
Muinane	IN	ɸaɲo
Proto-Bora-Muinane	AT	-βɨ
Bora	AT	-βɯ
Muinane	AT	-βɨ
Proto-Bora-Muinane	IF	-ʔaʧʧiihɨ
Bora	IF	ʔahʧʰííhʲɯ
Muinane	IF	aʧʧihɨ
Proto-Bora-Muinane	WIDE	kare-
Bora	WIDE	kʰorɨ́ɨ́-né
Muinane	WIDE	kárékuno
Proto-Bora-Muinane	NARROW	iihe
Bora	NARROW	ɨɨhɨ́
Muinane	NARROW	ííhe-ne
Proto-Bora-Muinane	THICK	peeme
Bora	THICK	pʰɨɨ́mɨ
Muinane	THICK	ɸééme-ne
Proto-Bora-Muinane	THIN	ɨtʦi-
Proto-Bora-Muinane	THIN	aini-
Bora	THIN	ani
Bora	THIN	ɯhʦʰi
Muinane	THIN	ɨ́sino
Muinane	THIN	áɲino
Proto-Bora-Muinane	SHORT	baaʔr-no
Bora	SHORT	páʔríɲeɯ́βɯ́
Muinane	SHORT	báárene
Proto-Bora-Muinane	BLUNT	ʦɨɨʔhe-βa-tɨ-no
Bora	BLUNT	ʦʰɯ́ʔhɨ́-βa-tʰɯ́-ne
Muinane	BLUNT	sɨ́ɨ́he-βa-tɨ-no
Proto-Bora-Muinane	SHARP	ʦɨɨhe-βa
Bora	SHARP	ʦʰɯ́ʔhɨ-βá-ne
Muinane	SHARP	sɨ́ɨ́héβano
Proto-Bora-Muinane	DIRTY	hiinɨ-βa-
Proto-Bora-Muinane	DIRTY	beeβa-
Bora	DIRTY	iiɲɯ́-βá-ne
Muinane	DIRTY	híínɨβano
Muinane	DIRTY	bééβano
Proto-Bora-Muinane	ROTTEN	tuukɨ-
Bora	ROTTEN	tʰóókʰɯ-ne
Muinane	ROTTEN	túúkɨ-no
Proto-Bora-Muinane	SMOOTH	prɨɨkɨ-
Proto-Bora-Muinane	SMOOTH	mooβa-
Bora	SMOOTH	pʰɨ́rɯɯkʰɯ́-ne
Bora	SMOOTH	mééβa-ne
Muinane	SMOOTH	párʲɨ́ɨ́kɨno
Muinane	SMOOTH	móóβano
Proto-Bora-Muinane	STRAIGHT	ʦa-tɨkko-βo
Bora	STRAIGHT	ʦʰa-tʰɯ́hkʰe-βe
Muinane	STRAIGHT	sá-tɨ́kko-βo
Proto-Bora-Muinane	CORRECT (RIGHT)	maa-
Bora	CORRECT (RIGHT)	ɨ́mɨáá-ne
Muinane	CORRECT (RIGHT)	míjáá-no
Proto-Bora-Muinane	LEFT	nani-
Bora	LEFT	náni-ɲéhkʰɯ
Muinane	LEFT	nániʔɨgo
Proto-Bora-Muinane	RIGHT	ma-
Bora	RIGHT	ɨ́mɨá-néhkʰɯ
Muinane	RIGHT	ímíja-nagono
Proto-Bora-Muinane	OLD	ʦɨk-
Proto-Bora-Muinane	OLD	koomo-
Bora	OLD	ʦʰɯ́ɯ́kʰáa-ne
Bora	OLD	kʰeéme
Muinane	OLD	sɨ́kɨ́heʔɨno
Muinane	OLD	kóomobo
Proto-Bora-Muinane	PULL	giiɨkɨ
Bora	PULL	ʧiɯ́kʰɯ
Muinane	PULL	gííjɨkɨ-ʔi
Proto-Bora-Muinane	THROW	piku
Bora	THROW	pʰikʰʲo
Muinane	THROW	ɸíkú-ʔi
Proto-Bora-Muinane	HIT	iʤaaju
Bora	HIT	íʧaájo
Muinane	HIT	íʤáju-ʔi
Proto-Bora-Muinane	SPLIT	gaer-
Bora	SPLIT	kʷáʧʰéreákʰo
Muinane	SPLIT	gáʤéréku-ʔi
Proto-Bora-Muinane	DIG	ʦooʔdi
Bora	DIG	ʦʰeʔti
Muinane	DIG	séédi-ʔi
Proto-Bora-Muinane	TIE	ʦiʦʦɨ
Proto-Bora-Muinane	TIE	duʔhe-nɨ
Bora	TIE	ʧʰíhʧʰɯ
Bora	TIE	toʔhɨ́-nɯ
Muinane	TIE	sísɨ-ʔi
Muinane	TIE	dúúhé-nɨ-ʔi
Proto-Bora-Muinane	FALL	aako-
Bora	FALL	aakʰítʰʲe
Muinane	FALL	áákétte-ʔi
Proto-Bora-Muinane	SWELL	huuri-
Bora	SWELL	oóri
Muinane	SWELL	húúri-ʔi
Proto-Bora-Muinane	THINK	etʦami-
Bora	THINK	ɨ́hʦʰaméi
Muinane	THINK	ésámáái-ʔi
Proto-Bora-Muinane	SING	matʦi-βa
Bora	SING	mahʦʰíβa
Muinane	SING	másí-βa-ʔi
Proto-Bora-Muinane	FEAR (BE AFRAID)	igi
Bora	FEAR (BE AFRAID)	iʧi
Muinane	FEAR (BE AFRAID)	ígi-ʔi
Proto-Bora-Muinane	SQUEEZE	aamɨ-ʦu
Bora	SQUEEZE	aamɯ́-ʦʰó
Muinane	SQUEEZE	áámɨ́-su-ʔi
Proto-Bora-Muinane	HOLD	ikka
Bora	HOLD	ihkʰʲa
Muinane	HOLD	ikka-ʔi
Proto-Bora-Muinane	DUST	-giihɨ
Bora	DUST	ʧíhʲɯɯ́
Muinane	DUST	gíihɨ
Proto-Bora-Muinane	BE ALIVE	buʔee-
Bora	BE ALIVE	póʔɨ́ɨ́-pe
Muinane	BE ALIVE	búʔée-no
Proto-Bora-Muinane	ROPE	gaaiba-ɨ
Bora	ROPE	kʷáápʲa-ɯ
Muinane	ROPE	gáaiba-ɨ
Proto-Bora-Muinane	YEAR	pikaba
Bora	YEAR	pʰíhkʰʲapa
Muinane	YEAR	ɸikába
Proto-Bora-Muinane	RIVER	muuai
Bora	RIVER	moóa
Muinane	RIVER	múúai
Proto-Bora-Muinane	PUSH	káʔaaku
Bora	PUSH	kʰáβɯ́i-ʔhʲákʰo
Muinane	PUSH	kábújaaku-ʔi
Proto-Bora-Muinane	HUNT	taaβa
Bora	HUNT	tʰaaβa
Muinane	HUNT	tááβa-ʔi
Proto-Bora-Muinane	CUT	βɨrɨ
Bora	CUT	-βɯrɯ-
Muinane	CUT	gáβɨrɨ́ɨ́ku-ʔi
